player_id,player_name,country_code,birth_date,age,profile_total_earnings,profile_9_darters,profile_season_win_pct,profile_tour_card_years,profile_fdi_rating,profile_highest_average,profile_order_of_merit,profile_highest_tv_average,last_12_months_averages,last_12_months_180_s,last_12_months_checkout_pcnt,last_12_months_pcnt_legs_won,last_12_months_highest_checkout,last_12_months_first_9_averages,last_12_months_first_3_averages,last_12_months_with_throw_averages,last_12_months_against_throw_averages,last_12_months_pcnt_legs_won_throwing_first,last_12_months_pcnt_legs_won_throwing_second,last_12_months_171_180_s,last_12_months_140_s,last_12_months_131_140_s,last_12_months_functional_doubles_pcnt,api_rank,api_overall_stat,api_sum_field1,api_sum_field2
44212,Lloyd Bell,,,,0.0,N/A,18.0,N/A,N/A,59.09,N/A,0.0,53.39,2.0,16.3,38.6,75.0,58.95,64.18,51.73,55.44,33.33,44.44,2.0,10.0,12.0,18.49,2626,53.39,25718,1445
47674,Freddie Blackburn,,,,0.0,N/A,30.0,N/A,1060.0,67.3,N/A,0.0,53.37,7.0,14.14,40.59,92.0,60.64,60.64,53.2,53.54,54.0,27.45,7.0,16.0,23.0,15.71,2627,53.37,45523,2559
9381,Josh Pinder,,,,0.0,N/A,33.0,N/A,N/A,64.55,N/A,0.0,53.34,1.0,12.26,43.33,156.0,58.46,59.42,54.61,51.88,43.75,42.86,1.0,10.0,14.0,13.33,2628,53.34,27327,1537
49804,Teddy Davis,,,,0.0,N/A,45.0,N/A,N/A,68.66,N/A,0.0,53.33,2.0,17.27,47.25,83.0,56.47,58.25,52.97,53.7,68.18,27.66,2.0,8.0,8.0,19.82,2629,53.33,42435,2387
37927,Ricardo Santbergen,NED,,,0.0,N/A,38.0,N/A,1288.0,71.57,N/A,0.0,53.31,1.0,13.6,42.53,127.0,59.52,59.06,53.41,53.18,45.83,38.46,2.0,6.0,14.0,15.42,2630,53.31,39748,2237
47709,Alfie Bracey,ENG,,,0.0,N/A,28.0,N/A,1039.0,63.64,N/A,0.0,53.28,3.0,11.29,35.22,120.0,59.9,61.29,52.62,53.98,35.9,34.57,4.0,18.0,24.0,12.31,2631,53.28,71021,3999
33540,Jude Revell,ENG,,,0.0,N/A,24.0,N/A,1114.0,64.95,N/A,0.0,53.26,1.0,14.87,38.92,95.0,58.16,57.02,52.07,54.65,41.86,35.8,1.0,19.0,30.0,16.29,2632,53.26,75786,4269
43693,Sakura Iwamura,JPN,,,0.0,N/A,9.0,N/A,1122.0,66.3,N/A,0.0,53.22,,17.02,16.0,59.0,52.23,53.06,52.14,54.42,20.0,12.0,,3.0,5.0,21.62,2633,53.22,20348,1147
49717,Jack Kempster,,,,0.0,N/A,47.0,N/A,1054.0,65.55,N/A,0.0,53.21,5.0,15.05,45.75,100.0,58.92,57.21,53.69,52.72,53.95,37.66,6.0,25.0,29.0,17.5,2634,53.21,70915,3998
28506,Angela Heinrich,SUI,,,88.0,N/A,42.0,N/A,1151.0,63.71,N/A,0.0,53.19,3.0,16.92,38.6,59.0,58.68,59.23,52.67,53.83,40.0,37.04,3.0,2.0,4.0,19.13,2635,53.19,24678,1392
44225,Finley Watkinson,,,,0.0,N/A,33.0,N/A,1133.0,66.25,N/A,0.0,53.18,2.0,14.34,37.0,115.0,61.34,60.89,54.14,52.2,55.1,19.61,2.0,12.0,19.0,15.95,2636,53.18,44425,2506
49696,Harley Wiggans,,,,0.0,N/A,44.0,N/A,1136.0,69.37,N/A,0.0,53.17,5.0,16.62,46.56,94.0,59.01,57.66,52.87,53.48,53.66,39.52,5.0,34.0,41.0,18.95,2637,53.17,113018,6377
49855,Kolbi Edwards,,,,0.0,N/A,47.0,N/A,N/A,73.13,N/A,0.0,53.16,,15.64,48.28,120.0,60.37,64.62,53.63,52.66,63.33,32.14,,5.0,7.0,17.07,2638,53.16,26759,1510
47280,Joseph Warrington,ENG,,,0.0,N/A,7.0,N/A,925.0,61.43,N/A,0.0,53.14,,23.33,20.29,60.0,55.7,54.29,53.08,53.2,24.24,16.67,,4.0,6.0,30.43,2639,53.14,26995,1524
30645,Keenan Littler,RSA,,,0.0,N/A,46.0,N/A,1089.0,66.31,N/A,0.0,53.13,2.0,17.16,43.94,83.0,58.63,62.53,53.32,52.94,53.13,35.29,2.0,13.0,15.0,20.57,2640,53.13,29892,1688
49223,Zijian Li,,,,0.0,N/A,20.0,N/A,N/A,65.35,N/A,0.0,53.12,3.0,17.71,34.0,101.0,59.33,60.28,50.98,55.57,40.0,28.0,3.0,10.0,11.0,18.82,2641,53.12,21707,1226
47740,Owen Dickenson,,,,0.0,N/A,27.0,N/A,N/A,62.9,N/A,0.0,53.08,2.0,16.98,38.3,80.0,57.62,58.62,53.06,53.09,40.0,37.04,2.0,5.0,5.0,20.22,2642,53.08,20330,1149
48630,Lallchand Rambharose,,,,0.0,N/A,50.0,N/A,N/A,59.96,N/A,0.0,53.06,1.0,16.29,53.73,70.0,58.61,61.18,53.1,53.03,62.5,45.71,1.0,6.0,8.0,19.25,2643,53.06,30689,1735
47491,Jay Sanders,NED,,,0.0,N/A,41.0,N/A,1146.0,75.15,N/A,0.0,53.06,7.0,16.39,44.61,120.0,57.87,57.65,52.59,53.58,53.28,35.61,7.0,35.0,44.0,19.23,2644,53.06,121604,6876
49826,Ben Proudfoot,,,,0.0,N/A,29.0,N/A,N/A,61.32,N/A,0.0,53.05,2.0,11.88,35.19,78.0,58.99,59.04,51.14,55.38,39.29,30.77,2.0,6.0,13.0,13.67,2645,53.05,25093,1419
49850,Lewis Halliwell,,,,0.0,N/A,38.0,N/A,1053.0,65.35,N/A,0.0,53.03,1.0,15.67,42.0,84.0,59.83,58.74,53.55,52.52,58.33,26.92,1.0,8.0,13.0,18.26,2646,53.03,22556,1276
50563,Marta Hanna Rabakozi,,,,0.0,N/A,64.0,N/A,N/A,73.92,N/A,0.0,53.02,1.0,21.08,61.4,95.0,57.86,54.63,53.03,53.02,62.07,60.71,1.0,6.0,10.0,25.93,2647,53.02,26989,1527
38446,Jack Evans,,,,0.0,N/A,29.0,N/A,1037.0,63.51,N/A,0.0,53.02,2.0,13.24,40.85,102.0,58.32,56.66,53.83,52.07,44.74,36.36,3.0,14.0,15.0,14.5,2648,53.02,32129,1818
42632,Marie Huber,GER,,,0.0,N/A,70.0,N/A,1132.0,61.33,N/A,0.0,53.02,,22.52,54.35,100.0,54.71,53.39,53.12,52.91,69.57,39.13,1.0,5.0,6.0,24.75,2649,53.02,21596,1222
28809,Yeow Koon Tay,,,,215.0,N/A,20.0,N/A,N/A,64.65,N/A,0.0,53.02,1.0,14.11,29.8,101.0,57.38,54.81,51.53,54.71,36.0,23.68,2.0,9.0,18.0,15.38,2650,53.02,62417,3532
47652,Franziska Riepe,,,,450.0,N/A,29.0,N/A,N/A,61.21,N/A,0.0,52.99,1.0,12.05,32.53,78.0,60.22,62.61,52.15,53.92,38.1,26.83,1.0,6.0,13.0,13.92,2651,52.99,36970,2093
24634,Sascha Stauffer,SUI,,,0.0,N/A,40.0,N/A,1023.0,64.07,N/A,0.0,52.97,2.0,18.55,48.94,131.0,56.7,58.34,53.48,52.42,50.0,47.83,2.0,6.0,6.0,20.72,2652,52.97,21595,1223
49711,Matthew Collett,,,,0.0,N/A,43.0,N/A,N/A,68.25,N/A,0.0,52.95,3.0,18.6,45.28,100.0,60.35,59.43,50.56,55.48,44.0,46.43,3.0,8.0,10.0,21.43,2653,52.95,23564,1335
25175,Pascal van den Brand,NED,,,0.0,N/A,56.0,N/A,1144.0,66.44,N/A,0.0,52.93,1.0,18.6,52.94,106.0,59.11,57.39,52.43,53.47,61.9,44.19,2.0,8.0,14.0,21.13,2654,52.93,38691,2193
20656,Taylor Field,ENG,,,0.0,N/A,52.0,N/A,1112.0,71.57,N/A,0.0,52.92,3.0,16.57,49.79,112.0,59.11,54.9,52.17,53.77,54.03,45.3,3.0,31.0,40.0,19.08,2655,52.92,111244,6306
45310,mauricio carcamo,,,,0.0,N/A,60.0,N/A,N/A,63.24,N/A,0.0,52.91,1.0,18.4,57.5,80.0,65.47,61.35,51.84,54.05,65.0,50.0,1.0,6.0,6.0,21.7,2656,52.91,18361,1041
47671,Connor Coles,,,,0.0,N/A,27.0,N/A,1108.0,79.11,N/A,0.0,52.91,4.0,14.94,38.24,130.0,60.12,62.8,52.25,53.61,41.79,34.78,4.0,15.0,32.0,16.94,2657,52.91,60794,3447
50596,Rebeka Plavsity,,,,0.0,N/A,43.0,N/A,N/A,60.33,N/A,0.0,52.9,2.0,13.85,45.0,109.0,58.0,56.0,57.4,48.91,55.0,35.0,2.0,6.0,8.0,15.52,2658,52.90,18779,1065
38435,Bailey Ward,ENG,,,0.0,N/A,38.0,N/A,1191.0,65.07,N/A,0.0,52.88,2.0,18.24,42.65,107.0,60.15,66.97,52.59,53.16,50.0,36.11,2.0,9.0,14.0,21.97,2659,52.88,30051,1705
6302,Silke Lowe,GER,,,1650.0,N/A,43.0,N/A,1160.0,77.08,N/A,0.0,52.87,1.0,15.42,47.3,108.0,58.32,55.38,51.04,54.97,54.05,40.54,1.0,15.0,20.0,18.04,2660,52.87,33818,1919
49704,William Learmonth,,,,0.0,N/A,36.0,N/A,1050.0,70.31,N/A,0.0,52.84,3.0,16.35,40.95,114.0,58.21,62.06,52.78,52.9,45.19,36.79,3.0,16.0,42.0,18.3,2661,52.84,93844,5328
49647,Stanley Brown,ENG,,,0.0,N/A,42.0,N/A,1039.0,67.0,N/A,0.0,52.84,1.0,14.85,43.8,100.0,57.14,56.13,52.09,53.63,50.0,37.7,2.0,14.0,28.0,16.88,2662,52.84,55849,3171
26227,Jack Tarrant,ENG,,,0.0,N/A,13.0,N/A,1101.0,72.95,N/A,0.0,52.79,,14.94,21.14,72.0,56.16,57.41,53.38,52.22,31.03,12.31,1.0,11.0,14.0,16.34,2663,52.79,49872,2834
38429,Gemma Reynolds,ENG,,,950.0,N/A,19.0,N/A,1025.0,64.12,N/A,0.0,52.75,3.0,13.75,28.68,115.0,58.0,61.79,50.15,55.86,35.94,21.54,4.0,15.0,17.0,15.74,2664,52.75,53960,3069
50585,Messner Tanja,,,,0.0,N/A,45.0,N/A,N/A,66.8,N/A,0.0,52.75,2.0,14.42,48.44,90.0,60.66,64.11,50.85,54.95,63.64,32.26,3.0,6.0,12.0,16.15,2665,52.75,29837,1697
26279,Peter Kihenjo,KEN,,,0.0,N/A,24.0,N/A,1136.0,70.6,N/A,0.0,52.73,2.0,17.14,28.13,102.0,57.66,49.14,53.51,52.06,34.48,22.86,2.0,2.0,6.0,19.57,2666,52.73,27087,1541
26223,Rene Meredith,ENG,,,0.0,N/A,26.0,N/A,1103.0,66.31,N/A,0.0,52.73,3.0,11.61,34.39,97.0,59.14,59.71,51.75,53.64,44.44,25.88,4.0,24.0,29.0,12.92,2667,52.73,71430,4064
48987,Roy-Arne Moen,,,,0.0,N/A,0.0,N/A,N/A,60.52,N/A,0.0,52.71,,8.99,18.18,110.0,57.17,57.91,55.37,50.31,19.05,17.39,,7.0,7.0,9.88,2668,52.71,17604,1002
49992,Olivia Heaton,,,,0.0,N/A,44.0,N/A,1111.0,66.17,N/A,0.0,52.7,2.0,13.45,44.32,103.0,58.92,61.07,52.96,52.46,48.78,40.43,2.0,19.0,21.0,15.06,2669,52.70,41560,2366
33482,Alessio Cariglia,GER,,,75.0,N/A,13.0,N/A,1128.0,71.74,N/A,0.0,52.69,,20.55,20.83,108.0,55.11,48.65,52.62,52.76,22.86,18.92,,5.0,8.0,25.86,2670,52.69,27785,1582
48668,Arijit Paul,IND,,,0.0,N/A,54.0,N/A,1164.0,66.31,N/A,0.0,52.68,1.0,22.56,52.63,120.0,55.81,58.46,52.6,52.77,51.72,53.57,1.0,7.0,8.0,26.09,2671,52.68,26358,1501
30996,Shaun Rupapere,NZL,,,0.0,N/A,25.0,N/A,1121.0,66.08,N/A,0.0,52.67,2.0,12.17,28.57,76.0,61.16,62.51,53.05,52.21,38.46,17.39,2.0,8.0,9.0,14.29,2672,52.67,21526,1226
28241,Joseph Andrades,GIB,,,0.0,N/A,35.0,N/A,1081.0,66.7,N/A,0.0,52.66,4.0,13.04,45.21,120.0,60.1,60.44,52.48,52.85,55.56,35.14,5.0,7.0,14.0,14.6,2673,52.66,34404,1960
40556,Aidan Oliver,,,,0.0,N/A,33.0,N/A,1089.0,62.68,N/A,0.0,52.65,1.0,17.53,43.55,100.0,59.35,59.05,52.29,53.02,50.0,37.5,1.0,6.0,8.0,19.85,2674,52.65,28186,1606
49267,Kerry O'Connor,,,,0.0,N/A,20.0,N/A,N/A,61.1,N/A,0.0,52.65,1.0,12.82,30.0,72.0,57.59,56.08,53.61,51.73,39.13,22.22,1.0,8.0,9.0,13.76,2675,52.65,21077,1201
48010,Michael Ramirez,,,,0.0,N/A,33.0,N/A,N/A,64.32,N/A,0.0,52.6,2.0,16.9,34.78,113.0,58.31,56.31,52.19,53.07,39.39,34.38,2.0,10.0,12.0,20.0,2676,52.60,27491,1568
49725,Joel Hughes,,,,0.0,N/A,27.0,N/A,974.0,71.28,N/A,0.0,52.51,,11.11,34.15,91.0,59.51,59.95,51.51,53.58,38.1,30.0,,6.0,12.0,12.28,2677,52.51,19149,1094
24044,Montse Boronat,ESP,,,0.0,N/A,38.0,N/A,1196.0,63.08,N/A,0.0,52.51,,14.08,46.51,156.0,63.67,60.37,50.37,55.03,57.14,36.36,1.0,6.0,7.0,16.0,2678,52.51,19130,1093
44182,Herman Steyn,NZL,,,0.0,N/A,18.0,N/A,962.0,65.78,N/A,0.0,52.5,1.0,13.64,24.49,46.0,58.26,58.35,51.98,53.02,33.33,16.0,1.0,8.0,10.0,15.79,2679,52.50,20808,1189
17264,Michelle Binns,ENG,,,350.0,N/A,25.0,N/A,1074.0,67.82,N/A,0.0,52.48,1.0,13.24,32.48,116.0,57.62,60.47,52.61,52.34,39.66,25.42,1.0,19.0,23.0,14.79,2680,52.48,51918,2968
40259,Dylan White,,,,0.0,N/A,13.0,N/A,982.0,64.89,N/A,0.0,52.47,1.0,13.77,21.3,109.0,54.96,56.82,52.28,52.68,20.37,22.22,1.0,5.0,8.0,15.33,2681,52.47,43343,2478
49034,Justin Snisky,,,,0.0,N/A,60.0,N/A,N/A,64.11,N/A,0.0,52.46,1.0,12.42,44.19,126.0,62.21,66.05,53.73,51.32,60.0,30.43,1.0,4.0,4.0,14.07,2682,52.46,19234,1100
27314,Mike Herrick,NZL,,,0.0,N/A,6.0,N/A,1063.0,65.45,N/A,0.0,52.46,,15.15,17.86,116.0,56.01,53.35,52.4,52.52,25.0,10.0,1.0,12.0,13.0,16.48,2683,52.46,34603,1979
25622,Grace Padget,NZL,,,0.0,N/A,58.0,N/A,1102.0,65.76,N/A,0.0,52.4,,14.02,49.18,98.0,58.02,65.1,51.63,53.08,50.0,48.48,,13.0,13.0,16.13,2684,52.40,28173,1613
47697,Max Cranwell,ENG,,,0.0,N/A,32.0,N/A,1076.0,63.43,N/A,0.0,52.37,3.0,17.03,38.16,135.0,55.97,57.1,52.93,51.79,49.02,27.62,7.0,18.0,31.0,19.65,2685,52.37,93431,5352
47722,Owen Hooke,,,,0.0,N/A,36.0,N/A,1068.0,67.0,N/A,0.0,52.36,3.0,14.78,38.55,116.0,57.7,57.15,52.47,52.27,40.74,36.73,3.0,15.0,22.0,16.39,2686,52.36,79402,4549
48674,Kezhaletuo Semou,IND,,,0.0,N/A,40.0,N/A,1097.0,70.45,N/A,0.0,52.35,1.0,14.39,44.19,89.0,58.91,59.63,53.08,51.75,35.0,52.17,1.0,6.0,6.0,16.81,2687,52.35,19825,1136
34056,Theo Vaughan,WAL,,,0.0,N/A,37.0,N/A,1206.0,76.77,N/A,0.0,52.35,3.0,14.84,39.2,116.0,58.15,56.1,52.56,52.11,47.19,31.03,3.0,33.0,45.0,17.0,2688,52.35,78483,4498
22410,Michelle Merlit,DEN,,,342.0,N/A,43.0,N/A,1189.0,68.32,N/A,0.0,52.33,4.0,13.47,48.53,89.0,60.89,59.4,51.08,53.62,51.52,45.71,4.0,9.0,10.0,15.28,2689,52.33,31591,1811
49685,Jamie Johnson,,,,0.0,N/A,35.0,N/A,1071.0,68.32,N/A,0.0,52.32,7.0,15.19,40.91,107.0,59.36,58.94,51.11,53.6,51.16,31.11,8.0,24.0,31.0,18.05,2690,52.32,79871,4580
28634,Jay Gopal,,,,0.0,N/A,36.0,N/A,1119.0,65.41,N/A,0.0,52.31,2.0,12.24,42.0,65.0,61.88,59.27,51.69,52.92,52.08,32.69,2.0,11.0,19.0,12.89,2691,52.31,46729,2680
47704,Jacob Edwards,AUS,,,0.0,N/A,25.0,N/A,1002.0,59.42,N/A,0.0,52.29,,19.2,35.82,84.0,55.65,60.04,50.55,54.03,35.48,36.11,,6.0,7.0,22.22,2692,52.29,28741,1649
49588,Thomas Bakkene,,,,0.0,N/A,50.0,N/A,N/A,63.79,N/A,0.0,52.28,2.0,14.09,42.0,94.0,59.91,59.08,49.27,55.71,44.0,40.0,2.0,3.0,5.0,15.38,2693,52.28,22238,1276
45914,Kerwin Africa,RSA,,,0.0,N/A,44.0,N/A,1186.0,67.37,N/A,0.0,52.28,,14.46,46.15,104.0,61.8,67.79,51.97,52.58,48.0,44.44,,11.0,12.0,16.78,2694,52.28,23806,1366
22128,Emma Evans,ENG,,,550.0,N/A,14.0,N/A,1010.0,61.92,N/A,0.0,52.25,2.0,12.5,25.71,154.0,58.15,59.74,50.24,54.23,20.59,30.56,3.0,7.0,12.0,13.74,2695,52.25,30533,1753
47725,Max Flint,,,,0.0,N/A,34.0,N/A,985.0,68.0,N/A,0.0,52.24,3.0,16.51,37.96,130.0,59.83,62.72,52.67,51.8,50.75,25.71,3.0,26.0,32.0,19.05,2696,52.24,61262,3518
49739,Bernard Mendy,,,,0.0,N/A,43.0,N/A,1151.0,63.29,N/A,0.0,52.19,4.0,13.77,47.52,95.0,59.02,58.63,51.0,53.57,62.14,32.32,4.0,21.0,25.0,15.84,2697,52.19,94351,5424
49769,Aiden Worgan,,,,0.0,N/A,20.0,N/A,N/A,59.03,N/A,0.0,52.16,,11.93,32.5,77.0,60.51,59.98,51.14,52.97,47.06,21.74,,6.0,9.0,13.0,2698,52.16,17456,1004
5999,Anne Dorrestijn,NED,,,800.0,N/A,44.0,N/A,1145.0,70.13,N/A,0.0,52.15,2.0,18.37,40.91,120.0,60.63,50.77,51.38,52.93,47.62,34.78,2.0,1.0,2.0,21.95,2699,52.15,19991,1150
45334,Emily Kaufhold,USA,,,0.0,N/A,29.0,N/A,1108.0,59.98,N/A,0.0,52.13,,16.35,42.5,76.0,58.04,51.7,51.57,52.71,45.0,40.0,,4.0,5.0,19.1,2700,52.13,18541,1067
23472,David Zingg,SUI,,,0.0,N/A,40.0,N/A,1088.0,64.89,N/A,0.0,52.11,,15.97,45.24,151.0,58.17,49.26,51.92,52.27,50.0,40.91,,4.0,7.0,18.27,2701,52.11,18949,1091
45427,Edwin Mwaura Kinyanjui,KEN,,,0.0,N/A,50.0,N/A,1003.0,67.58,N/A,0.0,52.08,2.0,12.86,47.37,86.0,58.16,56.82,51.71,52.56,52.38,41.18,2.0,3.0,5.0,14.29,2702,52.08,17603,1014
47736,Kayson Hanna,,,,0.0,N/A,33.0,N/A,999.0,59.83,N/A,0.0,52.08,1.0,18.0,39.13,65.0,54.53,56.35,52.1,52.06,51.52,27.78,1.0,4.0,13.0,21.26,2703,52.08,30933,1782
44196,Tyler Jones,,,,0.0,N/A,18.0,N/A,N/A,61.53,N/A,0.0,52.04,1.0,17.05,28.3,54.0,58.48,50.15,51.36,52.8,44.44,11.54,1.0,6.0,8.0,20.0,2704,52.04,22360,1289
5581,Stephen Jones,ENG,,,250.0,N/A,14.0,N/A,N/A,93.09,N/A,0.0,52.02,2.0,13.04,22.94,96.0,55.57,54.52,50.46,53.74,25.58,20.24,3.0,18.0,23.0,14.94,2705,52.02,72466,4179
7738,Crissy Manley,ENG,21/01/1959,,3850.0,N/A,20.0,N/A,1063.0,75.15,N/A,0.0,52.0,4.0,15.0,28.19,123.0,56.44,57.36,52.05,51.96,27.63,28.77,4.0,15.0,18.0,17.5,2706,52.00,63185,3645
38685,Pierre Barendse,RSA,,,0.0,N/A,36.0,N/A,1160.0,71.24,N/A,0.0,51.99,,11.64,35.42,124.0,57.4,57.19,51.36,52.57,45.45,26.92,,7.0,7.0,13.39,2707,51.99,21384,1234
49856,Leighton-James Murray,,,,0.0,N/A,27.0,N/A,N/A,58.42,N/A,0.0,51.97,,13.53,40.91,88.0,57.8,52.23,50.25,53.97,45.45,36.36,,4.0,10.0,15.79,2708,51.97,20389,1177
49651,Denley Drummond,,,,0.0,N/A,29.0,N/A,1004.0,71.15,N/A,0.0,51.95,9.0,13.67,37.98,130.0,59.64,61.25,51.26,52.66,41.18,34.91,12.0,22.0,30.0,15.2,2709,51.95,94107,5434
46116,Andreas Houf,,,,0.0,N/A,0.0,N/A,N/A,54.78,N/A,0.0,51.94,,9.09,8.33,44.0,53.05,51.17,49.65,53.96,4.55,11.54,,4.0,6.0,10.53,2710,51.94,18160,1049
41123,Lisa Boyer,CAN,,,0.0,N/A,45.0,N/A,1100.0,61.35,N/A,0.0,51.88,1.0,20.97,52.0,74.0,55.67,53.2,51.29,52.46,58.33,46.15,1.0,6.0,8.0,24.3,2711,51.88,23036,1332
25361,Craig Kemp,AUS,,,0.0,N/A,12.0,N/A,977.0,63.26,N/A,0.0,51.87,,14.21,20.97,84.0,55.14,51.27,50.89,52.97,20.97,20.97,,,15.0,16.56,2712,51.87,50432,2917
49624,James Marsh,ENG,,,0.0,N/A,35.0,N/A,1079.0,66.95,N/A,0.0,51.86,3.0,13.91,39.7,101.0,58.93,59.85,51.91,51.81,55.1,24.75,5.0,22.0,29.0,15.76,2713,51.86,89041,5151
35844,Jacqueline Abergel,USA,,,0.0,N/A,0.0,N/A,1001.0,59.92,N/A,0.0,51.79,,23.33,13.73,116.0,55.15,51.9,52.3,51.19,20.0,7.69,1.0,4.0,4.0,25.0,2714,51.79,18972,1099
48495,Hongming Zhang,,,,0.0,N/A,44.0,N/A,N/A,57.49,N/A,0.0,51.74,,12.5,42.22,74.0,59.79,62.16,52.1,51.33,50.0,33.33,1.0,4.0,9.0,13.38,2715,51.74,20955,1215
48037,Almeron Ariel,,,,0.0,N/A,27.0,N/A,N/A,59.0,N/A,0.0,51.74,1.0,18.48,30.36,142.0,54.57,51.45,50.96,52.59,39.29,21.43,1.0,4.0,6.0,21.25,2716,51.74,22816,1323
44292,Vishal Mehta,IND,,,0.0,N/A,40.0,N/A,1141.0,61.56,N/A,0.0,51.72,,14.96,46.34,78.0,58.48,60.51,49.38,55.13,39.13,55.56,,6.0,7.0,17.12,2717,51.72,18946,1099
49821,Harry Pewtner,,,,0.0,N/A,33.0,N/A,N/A,61.71,N/A,0.0,51.71,,13.56,38.1,74.0,58.67,59.1,50.65,52.71,47.37,30.43,,3.0,4.0,15.53,2718,51.71,18890,1096
20759,Barbora Hospodarska,CZE,,,2250.0,N/A,29.0,N/A,1111.0,83.16,N/A,0.0,51.69,1.0,16.35,36.17,118.0,56.36,52.01,50.96,52.45,41.43,30.99,2.0,14.0,14.0,19.17,2719,51.69,61719,3582
49857,Jack Frawley,,,,0.0,N/A,33.0,N/A,N/A,58.7,N/A,0.0,51.67,1.0,19.74,41.1,126.0,55.94,49.26,51.27,52.13,43.24,38.89,1.0,4.0,9.0,23.08,2720,51.67,32552,1890
26245,David Prangley,NZL,,,0.0,N/A,33.0,N/A,1081.0,63.35,N/A,0.0,51.66,,22.99,35.09,117.0,57.33,54.56,50.72,52.78,40.0,29.63,,2.0,7.0,27.4,2721,51.66,24489,1422
47656,Michaela Gillert,,,,300.0,N/A,25.0,N/A,N/A,61.83,N/A,0.0,51.61,2.0,11.2,33.75,60.0,58.82,62.13,51.27,51.97,37.5,30.0,2.0,8.0,16.0,12.62,2722,51.61,35387,2057
48592,Ethan Jensen,,,,0.0,N/A,21.0,N/A,N/A,64.67,N/A,0.0,51.61,2.0,17.02,33.8,82.0,56.84,58.42,51.49,51.73,45.71,22.22,2.0,6.0,11.0,20.0,2723,51.61,30053,1747
33177,Raj Chheda,,,,0.0,N/A,57.0,N/A,N/A,59.33,N/A,0.0,51.6,2.0,13.57,50.85,46.0,60.16,61.1,50.7,52.78,59.38,40.74,2.0,6.0,9.0,15.54,2724,51.60,27364,1591
48620,jhon Jairo Segura,,,,0.0,N/A,60.0,N/A,N/A,53.28,N/A,0.0,51.59,,17.11,56.52,100.0,59.05,57.09,55.08,48.42,60.87,52.17,4.0,1.0,4.0,20.31,2725,51.59,21651,1259
49658,Tommy Bratton,,,,0.0,N/A,33.0,N/A,N/A,61.88,N/A,0.0,51.54,,12.76,41.33,114.0,58.64,54.84,51.15,51.89,51.52,33.33,,9.0,18.0,13.66,2726,51.54,34346,1999
28974,Jeffrey Noeken,NED,,,0.0,N/A,12.0,N/A,1093.0,62.9,N/A,0.0,51.49,,14.77,24.07,100.0,54.71,55.87,53.02,49.87,33.33,14.81,,3.0,3.0,16.25,2727,51.49,22929,1336
15549,Guerkan Kaynarcalidan,,,,0.0,N/A,0.0,N/A,N/A,57.58,N/A,0.0,51.44,,10.87,8.06,56.0,52.62,56.18,49.42,53.5,6.67,9.38,,2.0,5.0,12.2,2728,51.44,23148,1350
44263,Vikash Jhajharia,IND,,,0.0,N/A,50.0,N/A,1180.0,65.22,N/A,0.0,51.43,,15.38,55.56,108.0,58.01,54.61,51.53,51.3,60.0,50.0,3.0,1.0,12.0,17.65,2729,51.43,25338,1478
49746,Joshua Yorke,,,,0.0,N/A,56.0,N/A,N/A,63.73,N/A,0.0,51.38,,18.33,56.41,104.0,59.1,59.64,51.51,51.26,63.16,50.0,,5.0,5.0,20.95,2730,51.38,18292,1068
7837,Jake Rigney,ENG,,,75.0,N/A,0.0,N/A,1124.0,79.11,N/A,0.0,51.36,,12.05,23.81,48.0,52.93,51.19,50.55,52.22,30.0,18.18,,4.0,8.0,13.7,2731,51.36,18371,1073
47711,Kian Worrall,,,,0.0,N/A,33.0,N/A,N/A,62.19,N/A,0.0,51.34,1.0,16.44,41.38,100.0,54.36,50.97,50.73,51.95,42.86,40.0,1.0,3.0,7.0,19.51,2732,51.34,26404,1543
47675,Connor Fowler,,,,0.0,N/A,45.0,N/A,1096.0,65.58,N/A,0.0,51.32,1.0,16.38,45.63,96.0,58.22,56.61,50.77,51.91,53.6,37.8,2.0,30.0,47.0,18.58,2733,51.32,115795,6769
33872,Shirley Schaefer,GER,,,0.0,N/A,44.0,N/A,1112.0,55.67,N/A,0.0,51.32,1.0,18.02,46.51,118.0,57.94,59.93,47.69,55.69,57.14,36.36,1.0,4.0,5.0,21.74,2734,51.32,18201,1064
49876,Logan Cryer,,,,0.0,N/A,38.0,N/A,N/A,68.06,N/A,0.0,51.31,1.0,12.9,42.86,112.0,61.67,65.52,52.33,50.48,48.0,38.71,1.0,2.0,5.0,14.46,2735,51.31,25741,1505
24080,Christiane Muzik,AUT,,,49.0,N/A,50.0,N/A,1176.0,63.28,N/A,0.0,51.3,,14.53,50.0,75.0,57.8,56.94,51.87,50.69,69.23,30.77,,7.0,9.0,16.67,2736,51.30,23821,1393
25658,Oliver Atkinson,ENG,,,0.0,N/A,33.0,N/A,1031.0,59.16,N/A,0.0,51.3,1.0,13.98,39.76,88.0,55.31,56.52,52.16,50.35,46.51,32.5,1.0,4.0,8.0,16.02,2737,51.30,37927,2218
49875,Toby Hoffman,,,,0.0,N/A,20.0,N/A,N/A,66.24,N/A,0.0,51.28,1.0,9.45,30.77,64.0,60.49,59.56,55.33,47.98,38.89,23.81,1.0,3.0,4.0,10.17,2738,51.28,17144,1003
